employee_id,age,gender,marital_status,salary,employment_type,region,has_dependents,tenure_years,enrolled
E07456,42,Male,Single,43314,Full-time,West,0,0.2,0
E07457,21,Other,Married,53282,Full-time,West,1,7.4,1
E07458,59,Female,Single,36388,Full-time,Central,0,2.2,1
E07459,36,Female,Married,63385,Full-time,North,1,0.3,1
E07460,35,Male,Married,31029,Part-time,West,0,1.5,0
E07461,54,Male,Single,73312,Part-time,West,0,1.4,1
E07462,47,Male,Married,37734,Full-time,West,0,0.2,0
E07463,36,Male,Divorced,71634,Full-time,Central,1,1.3,0
E07464,40,Male,Single,38751,Full-time,North,1,1.0,1
E07465,33,Male,Married,62458,Full-time,North,0,7.6,0
E07466,18,Female,Single,44527,Part-time,North,0,4.9,1
E07467,29,Female,Married,51208,Full-time,Central,1,0.5,0
E07468,41,Female,Married,59027,Full-time,East,1,8.0,0
E07469,51,Male,Single,44996,Contract,Central,1,4.1,0
E07470,25,Male,Single,21450,Contract,South,1,2.0,1
E07471,35,Male,Married,40460,Full-time,Central,1,1.7,0
E07472,22,Male,Single,42417,Full-time,South,1,7.8,0
E07473,43,Male,Single,75927,Full-time,West,0,1.1,0
E07474,47,Female,Widowed,49291,Full-time,South,0,1.4,0
E07475,30,Female,Single,52559,Contract,Central,1,3.5,1
E07476,36,Female,Married,48265,Full-time,East,0,4.3,1
E07477,46,Female,Single,53268,Full-time,North,0,1.2,1
E07478,20,Female,Divorced,31433,Full-time,Central,0,7.7,0
E07479,43,Female,Single,39694,Contract,North,0,0.9,0
E07480,57,Female,Single,59937,Part-time,South,1,1.3,1
E07481,29,Female,Married,46651,Full-time,West,0,0.7,0
E07482,19,Female,Divorced,48480,Part-time,West,1,2.3,1
E07483,28,Female,Married,49697,Full-time,Central,0,21.7,0
E07484,61,Male,Single,60321,Contract,South,1,3.8,1
E07485,45,Female,Married,40387,Full-time,South,1,1.9,0
E07486,35,Female,Married,51498,Full-time,North,0,12.2,1
E07487,30,Female,Widowed,20000,Contract,South,1,0.2,1
E07488,54,Male,Divorced,25822,Contract,East,0,1.0,0
E07489,39,Male,Married,46269,Full-time,West,0,5.5,0
E07490,29,Female,Married,33421,Full-time,East,0,2.2,0
E07491,19,Female,Married,64749,Contract,East,1,0.0,0
E07492,54,Male,Married,33978,Contract,North,1,1.8,0
E07493,24,Female,Single,48083,Contract,South,1,0.1,0
E07494,43,Female,Single,62036,Full-time,North,1,2.6,0
E07495,43,Male,Single,57399,Contract,West,1,3.0,0
E07496,41,Female,Widowed,41828,Full-time,North,1,0.7,0
E07497,29,Male,Single,44151,Full-time,East,0,12.9,0
E07498,33,Female,Single,57120,Full-time,North,0,5.4,0
E07499,40,Female,Single,62103,Full-time,South,1,1.9,0
E07500,57,Female,Married,72454,Part-time,North,1,1.1,1
E07501,26,Female,Divorced,62078,Full-time,South,1,0.0,0
E07502,49,Male,Married,60280,Full-time,East,1,3.5,1
E07503,32,Female,Single,55139,Full-time,South,0,0.9,0
E07504,54,Female,Divorced,51812,Intern,South,0,1.5,0
E07505,30,Female,Single,44436,Full-time,South,1,1.7,1
E07506,22,Male,Widowed,57476,Full-time,South,1,5.8,1
E07507,28,Male,Single,46453,Part-time,West,0,5.7,1
E07508,27,Female,Married,60447,Contract,Central,1,4.5,0
E07509,30,Female,Single,60835,Part-time,West,0,4.4,1
E07510,58,Male,Divorced,57053,Intern,North,1,2.0,0
E07511,63,Other,Single,40665,Full-time,West,1,4.7,0
E07512,32,Female,Single,48675,Full-time,West,1,5.9,0
E07513,59,Female,Divorced,66257,Contract,South,1,2.1,0
E07514,24,Female,Single,24396,Part-time,North,0,6.9,0
E07515,57,Female,Married,52851,Full-time,North,0,13.9,0
E07516,45,Female,Married,61355,Full-time,East,0,0.6,1
E07517,49,Male,Married,56519,Intern,South,1,11.6,1
E07518,52,Female,Single,81040,Contract,West,0,0.8,1
E07519,32,Female,Divorced,25822,Full-time,East,0,8.2,1
E07520,53,Female,Divorced,32245,Full-time,East,0,5.7,1
E07521,38,Female,Married,52734,Contract,West,0,7.4,0
E07522,23,Male,Single,63979,Full-time,North,1,1.9,0
E07523,18,Male,Single,50860,Full-time,South,0,0.5,1
E07524,21,Female,Single,69769,Full-time,South,1,0.8,0
E07525,28,Male,Married,41341,Full-time,West,0,1.1,1
E07526,61,Female,Divorced,45907,Contract,South,1,0.9,1
E07527,43,Male,Married,61440,Part-time,Central,1,10.3,1
E07528,54,Male,Married,44693,Full-time,East,1,0.5,1
E07529,40,Male,Married,64053,Full-time,East,0,3.5,0
E07530,46,Female,Single,60421,Contract,Central,1,2.1,1
E07531,38,Female,Married,43754,Full-time,South,0,0.1,0
E07532,62,Female,Married,54493,Part-time,North,0,0.7,0
E07533,62,Female,Married,42829,Full-time,Central,0,8.1,0
E07534,44,Male,Single,36616,Full-time,Central,0,5.1,0
E07535,56,Male,Married,44130,Full-time,East,1,2.6,1
E07536,57,Female,Single,47308,Part-time,North,1,0.2,0
E07537,30,Female,Single,51675,Contract,North,0,0.4,0
E07538,40,Male,Married,48369,Full-time,South,0,3.9,1
E07539,33,Female,Single,23674,Full-time,North,1,4.2,0
E07540,47,Female,Divorced,64862,Full-time,South,0,9.5,0
E07541,21,Male,Single,24466,Full-time,West,1,0.7,0
E07542,57,Male,Married,52832,Contract,Central,1,3.1,1
E07543,33,Female,Married,38885,Full-time,Central,1,1.7,1
E07544,48,Male,Married,52190,Full-time,South,0,0.4,0
E07545,59,Male,Married,46637,Full-time,South,1,1.2,0
E07546,42,Female,Married,55215,Full-time,South,0,1.4,1
E07547,61,Male,Divorced,57806,Contract,Central,0,1.8,1
E07548,29,Female,Single,65568,Part-time,South,0,1.0,0
E07549,43,Male,Single,61597,Full-time,Central,1,2.4,0
E07550,54,Female,Married,50620,Full-time,Central,1,2.8,0
E07551,50,Female,Married,64148,Part-time,East,0,1.6,0
E07552,45,Male,Married,42367,Contract,East,1,1.4,0
E07553,26,Male,Single,75213,Contract,West,0,3.2,1
E07554,29,Female,Single,41084,Full-time,West,0,0.2,0
E07555,22,Female,Single,42953,Full-time,North,1,6.0,0
E07556,45,Female,Married,22745,Full-time,South,1,11.0,0
E07557,52,Male,Single,39983,Full-time,Central,1,0.2,0
E07558,22,Female,Single,45994,Full-time,North,1,3.7,0
E07559,51,Female,Single,45915,Intern,East,0,0.9,0
E07560,63,Female,Married,75243,Part-time,Central,0,1.7,0
E07561,51,Female,Divorced,58774,Part-time,North,1,0.9,0
E07562,30,Male,Married,64085,Full-time,East,0,0.7,0
E07563,56,Female,Single,50001,Full-time,West,1,1.7,0
E07564,59,Male,Single,39483,Part-time,South,1,1.4,1
E07565,62,Male,Married,82683,Part-time,South,1,1.7,0
E07566,31,Female,Married,48486,Contract,North,0,5.0,0
E07567,28,Other,Married,59667,Part-time,East,0,11.5,0
E07568,59,Male,Divorced,35786,Full-time,North,0,0.5,1
E07569,55,Female,Divorced,32440,Part-time,East,1,4.1,1
E07570,21,Male,Single,72437,Full-time,East,1,2.4,1
E07571,50,Female,Single,56487,Part-time,South,1,1.4,0
E07572,24,Female,Single,46663,Contract,West,0,3.2,0
E07573,58,Male,Married,47170,Part-time,West,0,6.4,1
E07574,25,Male,Married,34473,Full-time,Central,1,3.1,1
E07575,54,Male,Married,41584,Part-time,East,0,3.6,1
E07576,27,Male,Single,56385,Part-time,South,0,0.5,0
E07577,60,Male,Married,50684,Full-time,East,1,3.7,0
E07578,32,Female,Married,61292,Contract,Central,1,12.8,0
E07579,55,Male,Widowed,20000,Full-time,South,0,9.6,0
E07580,32,Female,Married,52614,Full-time,East,1,1.6,0
E07581,22,Male,Married,61697,Contract,West,1,6.4,0
E07582,46,Female,Single,20000,Part-time,West,1,2.7,1
E07583,36,Male,Married,34489,Intern,Central,1,0.4,0
E07584,27,Male,Single,28309,Full-time,West,0,11.5,1
E07585,29,Female,Married,69447,Full-time,East,1,2.8,0
E07586,21,Male,Single,51081,Full-time,Central,1,0.3,0
E07587,48,Female,Single,52117,Intern,North,1,2.5,0
E07588,35,Female,Single,67017,Contract,Central,1,3.8,1
E07589,33,Female,Single,48337,Full-time,West,1,0.8,0
E07590,57,Male,Single,40252,Full-time,South,0,3.4,0
E07591,53,Male,Widowed,52568,Full-time,Central,0,10.1,1
E07592,42,Female,Single,56453,Part-time,East,1,0.8,1
E07593,40,Female,Married,33037,Full-time,Central,0,2.0,0
E07594,29,Male,Single,73496,Full-time,West,1,1.1,0
E07595,51,Male,Married,21601,Full-time,Central,1,1.5,0
E07596,53,Male,Single,54896,Part-time,East,0,5.4,1
E07597,54,Female,Single,75105,Full-time,East,1,5.2,0
E07598,20,Male,Single,51815,Part-time,West,0,0.0,1
E07599,26,Female,Married,20000,Full-time,East,0,0.4,0
E07600,35,Male,Single,72298,Full-time,West,1,1.3,1
E07601,60,Male,Divorced,42781,Full-time,Central,0,1.1,1
E07602,52,Male,Married,61713,Full-time,Central,0,0.3,0
E07603,51,Female,Married,56283,Full-time,North,1,3.5,0
E07604,58,Male,Widowed,49756,Full-time,West,0,3.1,1
E07605,31,Male,Married,20000,Full-time,South,0,0.9,1
E07606,21,Male,Divorced,56104,Contract,West,0,1.3,0
E07607,46,Male,Single,61071,Full-time,Central,0,2.0,0
E07608,58,Male,Married,25985,Part-time,Central,1,0.1,1
E07609,62,Female,Single,75118,Full-time,East,0,0.5,0
E07610,32,Female,Married,44207,Intern,North,0,3.1,0
E07611,45,Male,Married,77246,Intern,South,1,2.0,1
E07612,59,Female,Divorced,60005,Contract,North,0,2.8,0
E07613,33,Male,Divorced,50355,Full-time,West,1,10.9,1
E07614,29,Male,Single,51571,Full-time,West,0,4.2,1
E07615,22,Other,Single,64772,Full-time,Central,1,10.3,1
E07616,51,Female,Married,72919,Full-time,East,1,2.7,0
E07617,59,Other,Married,35422,Full-time,South,1,0.0,0
E07618,18,Male,Single,41021,Full-time,East,0,0.3,1
E07619,56,Male,Married,74870,Intern,South,0,3.6,1
E07620,49,Female,Married,36767,Full-time,North,0,1.1,0
E07621,43,Female,Married,50332,Full-time,Central,1,1.6,0
E07622,34,Male,Married,39690,Part-time,East,1,3.4,0
E07623,44,Female,Married,61088,Full-time,West,0,1.2,0
E07624,41,Female,Married,20000,Full-time,Central,0,6.2,0
E07625,52,Male,Divorced,61019,Full-time,South,0,1.5,0
E07626,63,Female,Married,67405,Contract,Central,0,0.1,1
E07627,59,Female,Married,59862,Contract,West,1,12.4,1
E07628,56,Male,Divorced,37528,Full-time,West,0,2.0,0
E07629,43,Other,Single,20000,Contract,South,0,1.3,1
E07630,55,Male,Divorced,39837,Contract,Central,0,6.9,0
E07631,40,Male,Married,59776,Full-time,East,1,5.9,0
E07632,39,Female,Divorced,49631,Full-time,Central,0,0.1,0
E07633,21,Other,Single,63182,Contract,West,0,5.0,0
E07634,26,Female,Married,46681,Full-time,South,0,2.0,1
E07635,21,Female,Married,45922,Part-time,North,1,3.4,0
E07636,24,Female,Married,74002,Full-time,North,0,0.5,0
E07637,40,Female,Single,39642,Full-time,Central,1,3.3,0
E07638,19,Male,Single,59698,Part-time,West,0,0.8,0
E07639,41,Female,Married,61761,Part-time,Central,0,0.4,0
E07640,57,Female,Married,85570,Full-time,South,0,0.4,0
E07641,48,Male,Married,74835,Part-time,East,1,1.1,1
E07642,64,Female,Single,58235,Full-time,North,1,14.4,0
E07643,48,Female,Divorced,60646,Intern,Central,0,0.2,1
E07644,64,Female,Married,68928,Full-time,West,1,1.2,0
E07645,57,Male,Single,40376,Part-time,North,1,2.2,1
E07646,60,Female,Single,76421,Part-time,North,0,0.7,0
E07647,51,Male,Married,49532,Full-time,East,1,9.8,0
E07648,41,Male,Married,60226,Full-time,Central,0,1.9,0
E07649,43,Female,Married,55422,Full-time,East,1,3.5,0
E07650,33,Female,Married,38644,Part-time,West,1,1.3,0
E07651,64,Male,Single,44285,Full-time,West,0,0.6,1
E07652,30,Male,Widowed,38039,Part-time,Central,1,1.1,0
E07653,32,Female,Divorced,53289,Full-time,North,0,1.0,0
E07654,44,Other,Single,27021,Full-time,South,0,5.6,0
E07655,21,Female,Divorced,35165,Full-time,East,0,0.0,0
E07656,33,Female,Married,43349,Full-time,North,1,6.7,0
E07657,47,Male,Married,47633,Part-time,West,0,1.5,0
E07658,61,Male,Married,71837,Full-time,West,0,2.9,0
E07659,47,Male,Married,64924,Part-time,North,1,4.9,1
E07660,53,Male,Widowed,48240,Full-time,North,1,1.9,0
E07661,20,Male,Married,77216,Full-time,West,0,0.3,0
E07662,39,Male,Single,55034,Full-time,East,1,2.3,0
E07663,39,Female,Married,60111,Full-time,East,0,0.4,0
E07664,29,Male,Single,21633,Part-time,North,1,5.2,0
E07665,38,Female,Married,35873,Contract,Central,1,3.1,0
E07666,21,Female,Married,65714,Full-time,West,1,2.7,0
E07667,48,Female,Single,59821,Full-time,South,1,0.0,1
E07668,61,Female,Single,76928,Full-time,West,1,9.7,0
E07669,48,Female,Married,75762,Full-time,East,0,0.4,1
E07670,40,Male,Single,42039,Full-time,East,1,0.6,1
E07671,37,Male,Single,67266,Full-time,South,1,12.8,0
E07672,32,Male,Married,35261,Full-time,East,0,0.3,0
E07673,40,Male,Widowed,26179,Full-time,South,1,4.1,0
E07674,45,Female,Married,54786,Part-time,East,0,0.3,0
E07675,33,Female,Married,61480,Full-time,South,0,4.0,0
E07676,54,Female,Married,55021,Full-time,Central,1,6.6,1
E07677,38,Male,Single,64342,Part-time,West,0,1.3,0
E07678,32,Other,Married,41275,Full-time,East,0,1.1,1
E07679,34,Male,Married,65282,Full-time,North,0,8.1,0
E07680,54,Female,Widowed,42201,Part-time,South,1,0.2,0
E07681,30,Male,Widowed,85832,Part-time,South,1,1.3,0
E07682,36,Male,Single,62840,Full-time,South,1,3.2,0
E07683,47,Male,Widowed,73659,Full-time,East,1,3.5,0
E07684,62,Female,Widowed,31333,Full-time,West,1,1.8,0
E07685,35,Male,Married,43689,Full-time,North,0,5.8,0
E07686,31,Male,Single,48714,Contract,South,0,5.7,0
E07687,53,Female,Married,32574,Part-time,South,0,5.1,0
E07688,53,Female,Single,74219,Full-time,South,0,0.6,0
E07689,37,Male,Married,50851,Full-time,South,1,3.1,0
E07690,36,Female,Single,27356,Contract,North,1,5.7,1
E07691,62,Male,Married,42549,Full-time,South,1,0.3,0
E07692,61,Male,Widowed,33150,Part-time,North,1,0.8,1
E07693,24,Male,Single,61177,Full-time,North,0,11.4,0
E07694,61,Male,Married,59105,Full-time,South,0,1.9,0
E07695,21,Female,Single,59714,Full-time,Central,1,2.3,0
E07696,51,Female,Married,64709,Full-time,North,0,1.3,1
E07697,19,Male,Married,82958,Full-time,Central,1,1.5,1
E07698,22,Female,Single,77218,Contract,North,1,6.7,1
E07699,27,Female,Married,43281,Full-time,East,1,0.7,0
E07700,49,Male,Divorced,81941,Full-time,South,1,1.0,0
E07701,59,Male,Single,46995,Full-time,East,0,2.1,0
E07702,58,Female,Married,51573,Full-time,North,1,1.1,0
E07703,30,Female,Married,51066,Full-time,East,0,6.7,0
E07704,56,Female,Single,59970,Intern,South,1,3.0,0
E07705,22,Female,Divorced,21997,Full-time,South,1,2.1,0
E07706,27,Male,Married,50373,Part-time,North,1,2.8,0
E07707,27,Female,Single,54430,Full-time,North,0,0.1,0
E07708,55,Male,Single,24727,Full-time,Central,0,4.1,0
E07709,44,Female,Married,24448,Full-time,West,0,1.2,0
E07710,38,Female,Married,37614,Contract,East,1,2.8,0
E07711,25,Male,Married,38892,Full-time,Central,0,5.4,1
E07712,18,Male,Married,50643,Contract,East,0,1.3,0
E07713,45,Female,Married,48003,Full-time,South,1,0.1,0
E07714,56,Male,Married,67610,Contract,North,1,0.0,1
E07715,31,Female,Married,44300,Full-time,East,0,5.9,1
E07716,38,Female,Widowed,44580,Full-time,West,0,2.4,0
E07717,47,Female,Widowed,65058,Full-time,South,0,3.2,1
E07718,38,Male,Married,21459,Full-time,South,0,2.7,0
E07719,26,Female,Married,76604,Full-time,Central,1,0.6,0
E07720,34,Female,Single,27162,Full-time,West,0,0.1,1
E07721,22,Other,Single,65312,Full-time,South,0,0.8,0
E07722,48,Female,Married,62662,Full-time,West,0,14.1,0
E07723,57,Other,Married,73478,Full-time,North,0,1.6,1
E07724,55,Female,Single,39283,Contract,West,0,7.8,0
E07725,60,Male,Married,50631,Full-time,Central,1,0.9,0
E07726,36,Female,Divorced,32725,Intern,Central,1,3.8,0
E07727,53,Male,Divorced,49080,Contract,East,0,0.1,0
E07728,50,Male,Married,48463,Full-time,North,1,0.0,0
E07729,30,Male,Married,73304,Full-time,North,0,1.9,0
E07730,31,Female,Single,58063,Full-time,West,0,3.1,1
E07731,50,Female,Married,49491,Part-time,Central,0,9.8,0
E07732,46,Female,Divorced,49297,Full-time,Central,1,0.1,1
E07733,60,Male,Divorced,43112,Part-time,Central,1,13.2,1
E07734,53,Male,Married,46413,Contract,North,0,1.9,0
E07735,61,Male,Single,51231,Intern,Central,0,4.4,1
E07736,27,Female,Married,79083,Full-time,East,1,3.1,0
E07737,48,Male,Married,56026,Intern,South,0,0.9,0
E07738,23,Male,Divorced,34469,Full-time,Central,1,1.2,1
E07739,18,Male,Single,89120,Contract,East,0,2.7,0
E07740,24,Female,Married,65517,Full-time,East,0,0.3,1
E07741,44,Female,Single,64579,Full-time,South,1,4.5,0
E07742,38,Female,Married,46759,Full-time,North,0,4.8,1
E07743,45,Male,Married,61962,Full-time,Central,1,5.2,0
E07744,33,Male,Married,54564,Full-time,East,1,5.7,1
E07745,63,Male,Married,29610,Intern,East,0,3.5,0
E07746,40,Male,Married,56804,Full-time,South,1,4.1,0
E07747,37,Male,Single,31175,Full-time,East,0,2.7,0
E07748,55,Male,Single,54470,Full-time,Central,1,0.8,0
E07749,42,Male,Widowed,55869,Full-time,North,1,0.3,0
E07750,45,Male,Single,36315,Full-time,East,1,0.6,1
E07751,22,Male,Single,51763,Intern,North,0,0.6,0
E07752,38,Female,Single,58916,Full-time,East,1,4.3,0
E07753,35,Other,Single,42311,Part-time,East,0,8.9,1
E07754,64,Female,Married,56857,Full-time,Central,1,5.1,1
E07755,23,Male,Married,69084,Part-time,North,1,14.6,0
E07756,46,Male,Widowed,62632,Full-time,West,0,0.1,0
E07757,36,Female,Married,45351,Part-time,Central,1,0.1,0
E07758,50,Male,Single,71797,Part-time,North,1,3.5,0
E07759,18,Female,Married,61293,Full-time,North,0,0.1,0
E07760,62,Female,Married,47463,Full-time,North,0,6.6,0
E07761,20,Female,Divorced,40748,Full-time,West,0,1.9,0
E07762,59,Female,Married,59280,Contract,Central,1,7.7,0
E07763,38,Female,Single,66280,Full-time,West,0,0.9,0
E07764,52,Female,Married,67011,Full-time,East,0,3.1,0
E07765,58,Male,Married,59244,Full-time,South,1,3.6,0
E07766,57,Male,Married,44885,Part-time,West,0,1.0,0
E07767,20,Male,Single,58521,Full-time,East,1,1.4,1
E07768,42,Male,Married,37087,Part-time,West,1,2.4,0
E07769,62,Male,Single,54350,Part-time,North,1,1.5,1
E07770,55,Male,Single,76974,Part-time,South,0,2.0,0
E07771,62,Female,Single,34888,Part-time,South,0,1.8,0
E07772,37,Male,Single,41697,Full-time,East,0,3.3,1
E07773,61,Male,Married,64201,Contract,West,0,0.3,0
E07774,62,Male,Single,36854,Full-time,West,0,9.4,0
E07775,51,Female,Single,73020,Full-time,West,1,0.3,0
E07776,38,Male,Single,64641,Part-time,East,0,1.2,0
E07777,40,Other,Single,65267,Full-time,West,1,0.0,0
E07778,23,Female,Married,67067,Part-time,South,1,5.1,0
E07779,30,Female,Single,30613,Full-time,South,0,0.4,0
E07780,40,Male,Single,33775,Full-time,Central,0,1.0,0
E07781,26,Female,Married,69801,Full-time,West,0,1.8,0
E07782,34,Female,Single,45396,Full-time,West,1,5.6,1
E07783,19,Male,Single,48915,Full-time,South,1,4.4,0
E07784,36,Male,Married,60618,Full-time,South,1,0.5,1
E07785,36,Male,Married,52269,Part-time,North,1,1.8,1
E07786,24,Other,Divorced,66210,Part-time,North,0,1.2,0
E07787,59,Male,Married,58677,Full-time,Central,1,8.9,0
E07788,59,Female,Divorced,47033,Full-time,South,1,5.8,0
E07789,37,Male,Single,48575,Part-time,Central,0,0.5,0
E07790,26,Female,Married,53875,Full-time,West,1,1.7,0
E07791,34,Female,Married,55849,Part-time,West,0,1.8,0
E07792,44,Male,Divorced,62070,Part-time,South,1,9.7,0
E07793,64,Male,Married,52483,Full-time,East,0,4.8,0
E07794,19,Male,Divorced,48731,Full-time,Central,1,5.0,0
E07795,53,Male,Married,47299,Contract,East,1,1.4,1
E07796,36,Female,Married,43518,Full-time,West,1,3.6,0
E07797,34,Male,Divorced,74072,Full-time,Central,1,1.2,0
E07798,22,Female,Widowed,36901,Contract,West,1,5.2,0
E07799,56,Male,Married,31093,Full-time,North,0,9.7,0
E07800,35,Male,Single,63370,Full-time,South,0,2.8,1
E07801,24,Female,Single,57220,Full-time,North,1,2.3,0
E07802,34,Female,Single,80966,Contract,Central,1,6.2,0
E07803,56,Male,Single,48748,Part-time,North,0,7.1,0
E07804,53,Female,Single,49565,Full-time,Central,1,0.3,1
E07805,57,Male,Married,37645,Part-time,East,0,3.6,0
E07806,62,Female,Married,51511,Full-time,South,0,3.0,0
E07807,21,Male,Single,23993,Full-time,East,0,0.7,0
E07808,55,Male,Married,21683,Contract,West,0,0.4,1
E07809,42,Female,Single,41849,Part-time,South,0,1.0,1
E07810,22,Male,Divorced,50994,Part-time,North,1,0.6,0
E07811,47,Male,Single,41195,Contract,Central,0,0.8,1
E07812,29,Male,Married,41322,Part-time,South,0,7.5,1
E07813,21,Female,Widowed,27375,Full-time,West,1,7.4,0
E07814,41,Female,Single,59473,Full-time,East,1,0.9,0
E07815,46,Female,Married,39310,Full-time,West,1,0.7,1
E07816,26,Female,Divorced,74893,Full-time,North,1,1.8,1
E07817,21,Female,Single,48961,Part-time,Central,0,3.3,1
E07818,41,Male,Widowed,34228,Part-time,Central,0,0.4,1
E07819,31,Male,Married,20000,Part-time,North,1,5.1,0
E07820,22,Female,Single,31577,Full-time,Central,1,0.2,1
E07821,35,Male,Single,49049,Full-time,South,1,0.4,1
E07822,59,Male,Married,20000,Contract,South,1,3.0,0
